ID,Website,nbrLink,visited
223585,https://www.mytek.tn/501-mode-bagage-bijouterie-tunisie#couleur-vert,0,false
190452,https://www.mytek.tn/etiquette/8293-etiiquette-mat-blanc-4020mm-.html,0,false
69192,https://www.mytek.tn/227-presse-agrumes#fabricant-ariete,0,false
76111,https://www.mytek.tn/defroisseur-vertical/18595-defroisseur-de-vetements-a-main-princess-332840-1000w-blanc.html,0,false
228575,https://www.mytek.tn/711-sacs-scolaire-trousses#fabricant-canon,0,false
61796,https://www.mytek.tn/yaourtiere-tunisie/11858-yaourtiere-clatronic-jm3344.html,0,false
307886,https://www.mytek.tn/661-porte-bloc,0,false
66512,https://www.mytek.tn/capsule-a-cafe/13787-capsule-caffe-italia-nespresso-ginseng.html,0,false
15516,https://www.mytek.tn/accessoires-tablettes-tactiles/17883-tempereted-glass-tab-samsung-t555.html,0,false
31800,https://www.mytek.tn/113-cle-usb-tunisie#fabricant-adata,0,false
18752,https://www.mytek.tn/21-clavier-souris#fabricant-microsoft,0,false
45865,https://www.mytek.tn/telephone-portable-tunisie/13376-telephone-portable-luxteck-l1100-gris.html,0,false
173932,https://www.mytek.tn/405-multiprises#fabricant-eaton,0,false
91016,https://www.mytek.tn/39-image-son#fabricant-thomson,0,false
215483,https://www.mytek.tn/515-sports-loisirs#fabricant-finnlo,0,false
307953,https://www.mytek.tn/682-accessoires-voiture,0,false
104381,https://www.mytek.tn/391-carte-memoire#fabricant-silicon_power,0,false
156982,https://www.mytek.tn/200-scanner-tunisie#fabricant-brother,0,false
227473,https://www.mytek.tn/512-valises-tunisie#volume-67litres,0,false
44383,https://www.mytek.tn/104-telephonie-tunisie#fabricant-hp,0,false
135826,https://www.mytek.tn/micro-casque-gamer/11552-micro-casque-sbox-gamer-hs-302-noir.html,0,false
81674,https://www.mytek.tn/climatiseur-tunisie/18221-climatiseur-beko-9000-btu-chaudfroid-bafda090.html,0,false
48133,https://www.mytek.tn/722-cable-chargeur#type_de_cable-type_c,0,false
51449,https://www.mytek.tn/power-bank/12928-power-bank-aforefront-5200-mah-blancgris.html,0,false
70302,https://www.mytek.tn/230-appareil-de-cuisson-tunisie#fabricant-thomson,0,false
67050,https://www.mytek.tn/225-cafetiere#fabricant-magimix,0,false
146335,https://www.mytek.tn/500-imprimante-a-reservoir-integre#connectivite-wifi,0,false
23613,https://www.mytek.tn/62-barrettes-memoire-tunisie#capacite_memoire_max-8go,0,false
29598,https://www.mytek.tn/552-disque-dur#utilisation_pour-pc_portable,0,false
30186,https://www.mytek.tn/disque-dur-externe-tunisie/14143-disque-dur-externe-silicon-power-diamond-d06-1to-black.html,0,false
307549,https://www.mytek.tn/193-telecommande,0,false
25257,https://www.mytek.tn/550-clavier-pc-portable#fabricant-asus,0,false
45179,https://www.mytek.tn/124-smartphone-mobile-tunisie#taille_de_l_ecran-55_pouces,0,false
265532,https://www.mytek.tn/recherche?controller=search&orderby=position&orderway=desc&search_query=PENTAX-OP-RS1500&submit_search=,2203,true
13340,https://www.mytek.tn/24-tablettes-tactiles-tunisie#fabricant-versus,0,false
44448,https://www.mytek.tn/104-telephonie-tunisie#taille_de_l_ecran-18_pouces,0,false
225335,https://www.mytek.tn/504-montre-connectee#forme-rectangulaire,0,false
65449,https://www.mytek.tn/224-cafe-et-petit-dejeuner-tunisie#fabricant-princess,0,false
128780,https://www.mytek.tn/157-gaming-pc#processeur-intel_core_i5,0,false
128781,https://www.mytek.tn/157-gaming-pc#processeur-intel_core_i7,0,false
128175,https://www.mytek.tn/5-gaming#fabricant-jeway,0,false
217719,https://www.mytek.tn/525-sports-collectifs#categories-equipement_de_handball,0,false
104908,https://www.mytek.tn/instant-film/17559-pack-de-10-films-photo-fujifilm-instax-mini.html,0,false
147908,https://www.mytek.tn/33-imprimante-matricielle-tunisie#fabricant-epson,0,false
128779,https://www.mytek.tn/157-gaming-pc#processeur-intel_core_i3,0,false
91019,https://www.mytek.tn/39-image-son#fabricant-traxdata,0,false
28998,https://www.mytek.tn/73-stockage-tunisie#fabricant-toshiba,0,false
166590,https://www.mytek.tn/onduleur-in-line/15880-regulateur-de-tension-apc-le1200i-line-r-1200va-1200w.html,0,false
202449,https://www.mytek.tn/327-ecriture-correction#couleur-bleu,0,false
44418,https://www.mytek.tn/104-telephonie-tunisie#fabricant-sbox,0,false
146336,https://www.mytek.tn/500-imprimante-a-reservoir-integre#fonction-monofonction,0,false
191540,https://www.mytek.tn/materiel-point-de-vente/8488-agrafeuse-de-blocs-novus-b404-2-100-feuilles.html,0,false
270098,https://www.mytek.tn/108_msi,0,false
233385,https://www.mytek.tn/perceuse/16939-perceuse-visseuse-sans-fil-ingco-cdt081802-18v.html,0,false
307406,https://www.mytek.tn/602-batterie-pc-portable,0,false
87169,https://www.mytek.tn/338-machine-a-laver#vitesse_d_essorage-autres,0,false
134179,https://www.mytek.tn/478-souris-gamer#fabricant-msi,0,false
159117,https://www.mytek.tn/57-reseaux-securite-tunisie#fabricant-plugnplay,0,false
177053,https://www.mytek.tn/hotte/8244-hotte-pyramide-60cm-noir-beko.html,0,false
16029,https://www.mytek.tn/12-peripheriques-accessoires#fabricant-corsair,0,false
202453,https://www.mytek.tn/327-ecriture-correction#couleur-noir,0,false
307491,https://www.mytek.tn/136-cartouche-tunisie,0,false
144655,https://www.mytek.tn/27-imprimantes-tunisie#fabricant-brother,0,false
40847,https://www.mytek.tn/disque-dur/16474-disque-dur-lenovo-entreprise-thinksystem-300-go-hdd-25-sas-30-pour-serveur-7xb7a00024.html,0,false
260375,https://www.mytek.tn/mixeur-tunisie/12866-mixeur-plongeant-kenwood-hdp304wh.html,0,false
93346,https://www.mytek.tn/445-piles-et-chargeurs#types_de_batterie-d_mono,0,false
81619,https://www.mytek.tn/463-climatiseur-tunisie#fabricant-lg,0,false
240559,https://www.mytek.tn/caisse-a-outils/12922-malette-a-meches-boorak-tb-063p-63-pieces.html,0,false
21427,https://www.mytek.tn/61-composants-informatique-tunisie#categories-boitier,0,false
178645,https://www.mytek.tn/toner-imprimante-tunisie/5561-toner-samsung-dorigine-clt-y409s-jaune-tunsie.html,0,false
29597,https://www.mytek.tn/552-disque-dur#utilisation_pour-pc_de_bureau,0,false
185719,https://www.mytek.tn/295-accessoires-photocopieurs-tunisie#accessoires_photocopieur-cassette_papiers,0,false
124500,https://www.mytek.tn/46-casque-kit#connectivite-sans_fil,0,false
95460,https://www.mytek.tn/54-accessoires-televiseurs#categories-dongle_tv,0,false
271254,https://www.mytek.tn/video-projecteurs-tunisie/5324-video-projecteur-ask-proxima-c420-3lcd-tunsie.html,0,false
54134,https://www.mytek.tn/189-montre-connectee-tunisie#fabricant-smartec,0,false
86578,https://www.mytek.tn/340-micro-onde#fabricant-midea,0,false
191508,https://www.mytek.tn/286-materiel-point-de-vente#fabricant-datalogic,0,false
12244,https://www.mytek.tn/117-ecran-tunisie#fabricant-dahua,0,false
44485,https://www.mytek.tn/104-telephonie-tunisie#memoire-4_mo,0,false
70291,https://www.mytek.tn/230-appareil-de-cuisson-tunisie#fabricant-evertek,0,false
90917,https://www.mytek.tn/39-image-son#categories-piles_et_chargeurs,0,false
173391,https://www.mytek.tn/404-equipement-electricite#fabricant-infosec,0,false
149992,https://www.mytek.tn/213-cable-usb-tunisie#fabricant-hama,0,false
227500,https://www.mytek.tn/512-valises-tunisie#hauteurs-75cm,0,false
225336,https://www.mytek.tn/504-montre-connectee#forme-ronde,0,false
55224,https://www.mytek.tn/105-appareil-fax-tunisie#garantie-1_an,0,false
44501,https://www.mytek.tn/104-telephonie-tunisie#stockage-64_go,0,false
57480,https://www.mytek.tn/216-preparation-culinaire#fabricant-braun,0,false
46964,https://www.mytek.tn/132-accessoires-telephonie#fabricant-puro,0,false
47583,https://www.mytek.tn/133-etuis-et-coques-tunisie#marque_smartphone-apple,0,false
272457,https://www.mytek.tn/imprimante-et-multifonction-laser-/12379-imprimante-hp-laserjet-pro-m203dn-monochrome-.html,0,false
44491,https://www.mytek.tn/104-telephonie-tunisie#memoire-autres,0,false
122267,https://www.mytek.tn/43-son-numerique-tunisie#fabricant-best_sound,0,false
8079,https://www.mytek.tn/3-informatique#fabricant-ngs,0,false
46940,https://www.mytek.tn/132-accessoires-telephonie#fabricant-hi_line,0,false
73443,https://www.mytek.tn/panini-gauffrier/18018-machine-cupcake-amouna-lookin-maamoul-1400w-blanc.html,0,false
287484,https://www.mytek.tn/content/22-faq,0,false
90989,https://www.mytek.tn/39-image-son#fabricant-philips,0,false
307701,https://www.mytek.tn/595-sega,0,false
129350,https://www.mytek.tn/13-pc-portable#systeme_d_exploitation-macos,0,false
53579,https://www.mytek.tn/188-smart-watch#forme-ronde,0,false
14960,https://www.mytek.tn/126-tablettes-ios-tunisie#stockage-32_go,0,false
91690,https://www.mytek.tn/40-Vente-televiseur-tunisie#taille_de_l_ecran-65_pouces,0,false
44604,https://www.mytek.tn/protection-ecran/7153-tempered-glass-samsung-s7.html,0,false
172885,https://www.mytek.tn/convertisseur/18814-convertisseur-hdmi-vers-vga-avec-jack-.html,0,false
245219,https://www.mytek.tn/592-nettoyant-et-lavage#fabricant-karcher,0,false
95468,https://www.mytek.tn/54-accessoires-televiseurs#fabricant-hi_line,0,false
217729,https://www.mytek.tn/equipement-de-football/8565-protege-tibias-de-football-zimota-silk-8900.html,0,false
122263,https://www.mytek.tn/43-son-numerique-tunisie#fabricant-advance,0,false
45803,https://www.mytek.tn/141-telephone-portable-tunisie#stockage-16_mo,0,false
74994,https://www.mytek.tn/232-hygiene-et-soin-maison#fabricant-florence,0,false
136356,https://www.mytek.tn/haut-parleur-gamer/17753-haut-parlaur-gamer-razer-nommo-20-rz05-02450100-r3g1.html,0,false
307371,https://www.mytek.tn/14-ultrabook,0,false
32884,https://www.mytek.tn/cd-dvd/16871-bobine-de-50-dvd-r-imprimable-optico-16x-47-go.html,0,false
122330,https://www.mytek.tn/43-son-numerique-tunisie#connectivite-sans_fil,0,false
147930,https://www.mytek.tn/imprimante-matricielle-tunisie/18120-imprimante-matricielle-epson-lq-590ii-c11cf39401.html,0,false
84363,https://www.mytek.tn/475-cuisiniere#couleur-noir,0,false
91702,https://www.mytek.tn/40-Vente-televiseur-tunisie#garantie-2_ans,0,false
95498,https://www.mytek.tn/home/3736-pile-electronique-bouton-lithium-varta-cr2016-tunsie.html,0,false
107988,https://www.mytek.tn/bein-sports/17800-recepteur-bein-sport-hd-pvr-plus-dsi724bis.html,0,false
